City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain inches (last 3hrs),Snow inches (last 3hrs)
496,Roslyakovo,RU,2020-05-10 17:32:10,69.04,33.2,35.6,69,75,8.95,broken clouds,0,0
497,Ixtapa,MX,2020-05-10 17:32:10,20.7,-105.2,80.6,54,5,5.82,clear sky,0,0
498,Katsuyama,JP,2020-05-10 17:32:10,36.06,136.5,62.6,88,75,9.17,broken clouds,0,0
499,Vila Velha,BR,2020-05-10 17:32:10,-20.33,-40.29,78.8,44,20,9.17,few clouds,0,0
500,Saint-Pierre,RE,2020-05-10 17:32:10,-21.34,55.48,69.8,64,60,9.17,broken clouds,0,0
501,Merritt Island,US,2020-05-10 17:32:11,28.54,-80.67,73.99,88,90,6.93,light rain,0,0
502,Ilhabela,BR,2020-05-10 17:32:11,-23.78,-45.36,74.08,63,0,6.11,clear sky,0,0
503,Sinegorye,RU,2020-05-10 17:32:11,62.08,150.48,28.98,96,100,5.79,snow,0,0
504,El Alto,PE,2020-05-10 17:32:11,-4.27,-81.21,76.71,68,81,12.66,broken clouds,0,0
505,Port Macquarie,AU,2020-05-10 17:32:11,-31.43,152.92,46.0,89,67,11.41,broken clouds,0,0
506,Gushikawa,JP,2020-05-10 17:32:11,26.35,127.87,78.8,94,75,10.29,broken clouds,0,0
507,Mitha Tiwana,PK,2020-05-10 17:32:12,32.25,72.11,90.55,25,30,8.39,scattered clouds,0,0
508,Sterling,US,2020-05-10 17:30:33,39.01,-77.43,63.0,28,20,10.29,few clouds,0,0
509,Sa Kaeo,TH,2020-05-10 17:32:12,13.81,102.07,81.73,85,92,4.7,light rain,0,0
510,Inhambane,MZ,2020-05-10 17:32:12,-23.86,35.38,71.6,78,40,9.17,scattered clouds,0,0
511,Kaeo,NZ,2020-05-10 17:32:12,-35.1,173.78,54.0,3,91,1.99,overcast clouds,0,0
512,Zabaykalsk,RU,2020-05-10 17:32:12,49.63,117.32,50.36,63,99,24.54,overcast clouds,0,0
513,Alice Springs,AU,2020-05-10 17:32:13,-23.7,133.88,55.4,37,100,10.29,overcast clouds,0,0
514,Excelsior Springs,US,2020-05-10 17:32:14,39.34,-94.23,53.01,46,1,12.75,clear sky,0,0
515,Vigrestad,NO,2020-05-10 17:32:14,58.57,5.7,42.8,56,40,29.97,shower rain,0,0
516,Mahajanga,MG,2020-05-10 17:32:14,-15.72,46.32,77.0,78,20,3.36,few clouds,0,0
517,Usinsk,RU,2020-05-10 17:32:15,65.99,57.53,43.74,86,49,8.08,scattered clouds,0,0
518,Iskateley,RU,2020-05-10 17:32:15,67.68,53.15,34.05,95,98,9.33,overcast clouds,0,0
519,Chuka,KE,2020-05-10 17:32:15,-0.33,37.65,63.66,94,78,2.89,light rain,0,0
520,Uchiza,PE,2020-05-10 17:32:15,-8.46,-76.46,88.52,46,30,2.21,scattered clouds,0,0
521,Quatre Cocos,MU,2020-05-10 17:32:15,-20.21,57.76,73.4,64,40,11.41,scattered clouds,0,0
522,Tahe,CN,2020-05-10 17:32:15,52.33,124.73,40.1,66,90,2.73,overcast clouds,0,0
523,San Policarpo,PH,2020-05-10 17:32:16,12.18,125.51,82.22,83,100,9.42,overcast clouds,0,0
524,Naze,JP,2020-05-10 17:32:16,28.37,129.48,71.6,100,90,8.05,light rain,0,0
525,Jalu,LY,2020-05-10 17:32:16,29.03,21.55,81.21,14,6,10.16,clear sky,0,0
526,Carndonagh,IE,2020-05-10 17:32:17,55.25,-7.27,50.0,56,40,18.34,scattered clouds,0,0
527,Olinda,BR,2020-05-10 17:32:17,-8.01,-34.86,86.0,66,40,12.75,scattered clouds,0,0
528,Hargeysa,SO,2020-05-10 17:32:17,9.56,44.06,74.89,74,47,7.43,scattered clouds,0,0
529,San Andres,CO,2020-05-10 17:32:18,12.58,-81.7,87.8,74,40,10.29,scattered clouds,0,0
530,Isla Mujeres,MX,2020-05-10 17:32:18,21.23,-86.73,78.8,88,90,4.7,overcast clouds,0,0
531,Vao,NC,2020-05-10 17:32:18,-22.67,167.48,71.49,61,15,6.85,few clouds,0,0
532,Yulara,AU,2020-05-10 17:32:18,-25.24,130.99,57.2,41,99,13.87,overcast clouds,0,0
533,Regeneracao,BR,2020-05-10 17:32:18,-6.24,-42.69,83.16,74,100,4.68,light rain,0,0
534,Birobidzhan,RU,2020-05-10 17:32:18,48.8,132.95,47.17,90,52,1.92,light rain,0,0
535,Rundu,NA,2020-05-10 17:32:18,-17.93,19.77,73.4,38,93,3.36,overcast clouds,0,0
536,Hobyo,SO,2020-05-10 17:32:19,5.35,48.53,85.37,74,3,12.53,clear sky,0,0
537,Parvatsar,IN,2020-05-10 17:32:19,26.88,74.77,88.02,25,18,14.63,few clouds,0,0
538,Umm Lajj,SA,2020-05-10 17:32:19,25.02,37.27,76.48,57,35,9.42,scattered clouds,0,0
539,Karasjok,NO,2020-05-10 17:32:19,69.47,25.51,35.6,69,75,13.87,broken clouds,0,0
540,Bridlington,GB,2020-05-10 17:32:20,54.08,-0.19,45.0,52,53,19.46,broken clouds,0,0
541,Prince Rupert,CA,2020-05-10 17:32:20,54.32,-130.32,68.0,22,1,12.75,clear sky,0,0
542,Juneau,US,2020-05-10 17:32:20,58.3,-134.42,57.2,62,40,5.82,scattered clouds,0,0
543,Kavaratti,IN,2020-05-10 17:32:20,10.57,72.64,85.41,75,79,11.01,broken clouds,0,0
544,Lufilufi,WS,2020-05-10 17:32:20,-13.87,-171.6,84.24,67,37,6.53,scattered clouds,0,0
545,Cross Lanes,US,2020-05-10 17:32:20,38.42,-81.79,66.0,30,29,5.99,scattered clouds,0,0
546,Camocim,BR,2020-05-10 17:32:21,-2.9,-40.84,79.47,89,80,11.72,moderate rain,0,0
